trial_id,trial_date,delay_yn,yard_name,ship_type,hull_number,time_taken,delay_time,captain_sal,helm_sal,captain_cost,helm_cost,trans_cost,cond_cost,temp_test_cost,dev_cor_cost,west_meal_cost,korean_meal_cost,bed_cost,comd_cost,hfo_unit_price,mfo_unit_price,draw_cost,comm_cost,total_cost,helm_tot_cost,labor_cost,fuel_cost,other_cost,Timestamp
11125,2017년 7월,지연,삼성중공업,PC_SCR,1차선,5,3,394269,236561,11828070,5914025,283294,515136,854613,429280,1287600,5407920,1717128,1609807,238,294,5006123,2503059,143577420,19824418,78892780,27328585,17531637,2025-07-09 9:57
21019,2020년 1월,정상,삼성중공업,PC_SCR,1차선,4,해당없음,443051,265831,10633224,5316620,294195,534930,887450,445775,1069800,4492992,1783106,1337329,225,362,5198471,2599234,128186457,18112194,70739124,22854207,16480932,2025-07-09 9:57
6047,2016년 4월,지연,삼성중공업,2500TEU_DF,1차_1차선,5,9,380568,228340,17125560,6850200,382485,510035,1122083,425029,1869780,7521320,1700126,1593868,136,259,6074103,3037050,173509960,26415392,96663300,28635021,21796247,2025-07-09 9:57
2618,2015년 5월,정상,삼성중공업,PC_EGCS_SCR,시리즈,4,해당없음,369125,221474,7382500,3543584,227889,506489,840269,422074,810192,3341976,1688307,1266230,288,373,4922102,2461048,88243360,12922805,40860352,19970348,14489855,2025-07-09 9:57
10300,2017년 5월,지연,현대미포,2500TEU_EGCS,1차선,5,20,394269,236561,15770760,7096830,360556,515136,1133304,429280,1630960,6759900,1717128,1609807,239,305,6134845,3067421,160967677,25305866,81967780,32773970,20920061,2025-07-09 9:57
23273,2020년 8월,정상,삼성중공업,1800TEU_EGCS,1차선,4,해당없음,443051,265831,14177632,6379944,374430,534930,971703,445775,1426400,5883680,1783106,1337329,218,267,5786361,2893179,155951029,22884414,85992448,27964112,19110055,2025-07-09 9:57
30859,2022년 6월,지연,현대미포,PC_SCR,시리즈,5,1,465855,279513,9317100,4192695,192857,551046,914186,459205,918400,3857000,1836823,1722021,550,719,5355076,2677537,126898283,15627089,49007840,45896497,16366857,2025-07-09 9:57
33902,2023년 4월,정상,삼성중공업,2500TEU_EGCS,1차선,4,해당없음,483558,290135,15473856,6963240,405398,579150,1274131,482625,1544400,6254496,1930501,1447876,409,500,6897162,3448581,194617937,25178400,94080896,53835625,21523016,2025-07-09 9:57
36699,2024년 3월,정상,삼성중공업,2500TEU_EGCS,시리즈,4,해당없음,500000,300000,14000000,6000000,360000,600000,1320000,500000,1360000,5640000,2000000,1500000,420,465,7145460,3572730,175390679,22780000,84360000,47032489,19218190,2025-07-09 9:57
19595,2019년 9월,정상,삼성중공업,1800TEU_EGCS,1차선,4,해당없음,423972,254383,13567104,6105192,372932,532798,967831,443999,1349608,5646832,1776001,1332000,288,358,5763307,2881652,156784589,21989856,82487648,33557685,18749400,2025-07-09 9:57
20114,2020년 10월,정상,삼성중공업,LPG,시리즈,4,해당없음,443051,265831,7088816,3189972,187215,534930,971703,445775,713200,2888352,1783106,1337329,205,249,5786361,2893179,82915354,12418411,42996224,12099192,15401527,2025-07-09 9:57
11643,2017년 9월,지연,삼성중공업,2500TEU_EGCS,1차선,5,11,394269,236561,13799415,7096830,334802,515136,1133304,429280,1630960,6631140,1717128,1609807,256,314,6134845,3067421,172307783,23308767,91627600,36580115,20791301,2025-07-09 9:57
34942,2023년 7월,지연,삼성중공업,1800TEU_EGCS,1차선,5,7,483558,290135,19342320,8704050,405398,579150,1052027,482625,1930500,7962900,1930501,1809845,425,478,6264671,3132335,238954978,30565570,117601120,67757536,23030752,2025-07-09 9:57
14656,2018년 6월,정상,삼성중공업,2500TEU_DF,1차_1차선,4,해당없음,406492,243895,14633712,6829060,419904,524924,1154837,437437,1539560,6298080,1749754,1312315,348,423,6251408,3125702,174127686,23999874,84550016,45300977,20276819,2025-07-09 9:57
3350,2015년 8월,정상,삼성중공업,2500TEU_DF,2차_1차선,3,해당없음,369125,221474,3322125,1328844,126605,506489,1114283,422074,405096,1595034,1688307,1266230,188,270,6031879,3015938,52325240,6820420,23205960,8296376,14002484,2025-07-09 9:57
31800,2022년 9월,정상,삼성중공업,PC_EGCS_SCR,시리즈,4,해당없음,465855,279513,9317100,3354156,220408,551046,914186,459205,881664,3526400,1836823,1377617,407,527,5355076,2677537,112432382,14816101,49343232,32617932,15655117,2025-07-09 9:57
24651,2021년 12월,정상,삼성중공업,1800TEU_EGCS,1차선,4,해당없음,448368,269021,14347776,6456504,376306,537605,976562,448004,1505280,6235696,1792022,1344016,359,451,5815293,2907645,179916279,23142757,90139656,47033914,19599952,2025-07-09 9:57
8635,2017년 12월,정상,현대미포,1800TEU_EGCS,1차선,4,해당없음,394269,236561,12616608,5677464,360556,515136,935748,429280,1373440,5613936,1717128,1287845,281,365,5572261,2786129,137739207,20534792,66362752,32490924,18350739,2025-07-09 9:57
2734,2015년 6월,지연,삼성중공업,1800TEU_SCR,1차선,5,1,369125,221474,12919375,5536850,303852,506489,920042,422074,1434715,5823140,1688307,1582788,272,376,5478738,2739367,149134310,20608682,75839355,33939218,18747055,2025-07-09 9:57
8427,2017년 11월,정상,삼성중공업,2500TEU_EGCS,시리즈,4,해당없음,394269,236561,11039532,4731220,309048,515136,1133304,429280,1167424,4789872,1717128,1287845,286,356,6134845,3067421,129402963,18157520,64817456,28263452,18164535,2025-07-09 9:57
35694,2023년 9월,정상,현대미포,PC_SCR,1차선,4,해당없음,483558,290135,11605392,4642160,289570,579150,960810,482625,1158300,4690872,1930501,1447876,531,563,5628185,2814092,141740662,18559707,55435084,50076045,17669826,2025-07-09 9:57
35407,2023년 8월,지연,삼성중공업,2500TEU_SCR,시리즈,5,1,483558,290135,9671160,4352025,202699,579150,1274131,482625,1061775,4198620,1930501,1809845,498,512,6897162,3448581,136384941,16561790,58800560,41676107,19346484,2025-07-09 9:57
10853,2017년 6월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,394269,236561,9856725,3548415,206032,515136,1133304,429280,1030080,4120320,1717128,1287845,230,284,6134845,3067421,105543251,15688892,52200920,20295800,17357639,2025-07-09 9:57
34582,2023년 6월,지연,현대미포,2500TEU_DF,1차_1차선,5,18,483558,290135,21760110,10154725,463312,579150,1274131,482625,2123550,8831580,1930501,1809845,410,442,6897162,3448581,241727984,34714053,108897260,73075452,25041219,2025-07-09 9:57
2753,2015년 6월,지연,현대미포,LPG,1차선,5,10,369125,221474,9228125,4429480,227889,506489,920042,422074,1181530,4747125,1688307,1582788,272,376,5478738,2739367,112169908,15734099,51048985,27968969,17417855,2025-07-09 9:57
14371,2018년 5월,정상,삼성중공업,2500TEU_DF,2차_1차선,3,해당없음,406492,243895,3658428,1463370,131220,524924,1154837,437437,419880,1731972,1749754,1312315,345,440,6251408,3125702,60352726,7370216,25560120,12831359,14591031,2025-07-09 9:57
32358,2023년 11월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,483558,290135,12088950,5802700,260613,579150,1274131,482625,1158300,4705350,1930501,1447876,413,487,6897162,3448581,147111444,20488169,66924320,40111185,19587770,2025-07-09 9:57
4606,2016년 11월,정상,삼성중공업,PC_EGCS_SCR,시리즈,4,해당없음,380568,228340,7611360,3653440,229491,510035,846151,425029,815904,3314480,1700126,1275094,215,288,4956557,2478276,85148580,13275506,42136064,15196573,14540437,2025-07-09 9:57
29398,2022년 2월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,465855,279513,9317100,3354156,220408,551046,1212303,459205,881664,3526400,1836823,1377617,449,576,6562475,3281237,115176037,15114218,49343232,33252371,17466216,2025-07-09 9:57
11901,2017년 9월,정상,삼성중공업,LPG,시리즈,4,해당없음,394269,236561,6308304,2838732,180278,515136,935748,429280,686720,2884224,1717128,1287845,256,314,5572261,2786129,80611319,11207478,38354272,16115262,14934307,2025-07-09 9:57
34301,2023년 5월,정상,삼성중공업,1800TEU_EGCS,1차선,4,해당없음,483558,290135,15473856,6963240,405398,579150,1052027,482625,1467180,6080760,1930501,1447876,376,451,6264671,3132335,184953299,24956296,93036412,46637268,20323323,2025-07-09 9:57
22280,2020년 5월,정상,삼성중공업,2500TEU_DF,1차_1차선,4,해당없음,443051,265831,15949836,7443268,427920,534930,1176849,445775,1569040,6472048,1783106,1337329,128,179,6370561,3185279,158263325,25978578,91935520,19631864,20717363,2025-07-09 9:57
7278,2016년 8월,정상,삼성중공업,2500TEU_EGCS,1차선,4,해당없음,380568,228340,12178176,5480160,356986,510035,1122083,425029,1291848,5303168,1700126,1275094,191,282,6074103,3037050,131201142,20072469,71576500,20870784,18681389,2025-07-09 9:57
18530,2019년 6월,정상,삼성중공업,2500TEU_SCR,1차선,4,해당없음,423972,254383,11871216,5087660,319656,532798,1172160,443999,1207544,4954296,1776001,1332000,310,344,6345180,3172588,138630546,19427489,69700704,30714744,18787609,2025-07-09 9:57
12660,2018년 11월,정상,삼성중공업,PC_SCR,시리즈,4,해당없음,406492,243895,6503872,2926740,183708,524924,870851,437437,699800,2886620,1749754,1312315,335,357,5101240,2550618,84005188,11447532,39543392,18713917,14300347,2025-07-09 9:57
37410,2024년 5월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,500000,300000,12500000,6000000,270000,600000,1320000,500000,1200000,4950000,2000000,1500000,448,506,7145460,3572730,156593362,21190000,69200000,45835172,18368190,2025-07-09 9:57
36275,2024년 2월,지연,삼성중공업,1800TEU_SCR,1차선,5,13,500000,300000,17500000,7500000,360000,600000,1089900,500000,1700000,7050000,2000000,1875000,436,482,6490200,3245100,216107697,27549900,105450000,60747497,20360300,2025-07-09 9:57
26139,2021년 4월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,448368,269021,8967360,4304336,241911,537605,976562,448004,931840,3762920,1792022,1344016,303,388,5815293,2907645,110662858,15475778,55202920,23430424,16553736,2025-07-09 9:57
4544,2016년 11월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,380568,228340,6089088,2740080,178493,510035,926483,425029,747912,3110512,1700126,1275094,215,288,5517090,2758543,80210267,10869208,39487340,14744442,15109277,2025-07-09 9:57
3387,2015년 8월,지연,삼성중공업,1800TEU_SCR,1차선,5,14,369125,221474,12919375,5536850,303852,506489,920042,422074,1350320,5633255,1688307,1582788,188,270,5478738,2739367,139375512,20608682,75839355,24454700,18472775,2025-07-09 9:57
22459,2020년 5월,지연,삼성중공업,2500TEU_DF,시리즈,6,11,443051,265831,13291530,4784958,213960,534930,1176849,445775,1283760,5134848,1783106,1671661,128,179,6370561,3185279,125582031,20448002,70236264,15468550,19429215,2025-07-09 9:57
2975,2015년 7월,정상,삼성중공업,2500TEU_SCR,1차선,4,해당없음,369125,221474,10335500,4429480,303852,506489,1114283,422074,1147772,4658512,1688307,1266230,242,320,6031879,3015938,120385311,17111678,60671484,24793511,17808638,2025-07-09 9:57
28233,2022년 11월,지연,삼성중공업,2500TEU_SCR,1차선,5,8,465855,279513,13975650,6987825,303061,551046,1212303,459205,1469440,6129875,1836823,1722021,387,531,6562475,3281237,191385084,23489090,94475140,52418983,21001871,2025-07-09 9:57
19103,2019년 7월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,423972,254383,8479440,3052596,213104,532798,967831,443999,781352,3302864,1776001,1332000,325,362,5763307,2881652,96274429,13689768,44906928,21840557,15837176,2025-07-09 9:57
27311,2021년 8월,정상,삼성중공업,LPG,1차선,4,해당없음,448368,269021,8967360,4304336,241911,537605,976562,448004,931840,3924188,1792022,1344016,330,426,5815293,2907645,117121914,15475778,57139864,27791268,16715004,2025-07-09 9:57
13805,2018년 3월,정상,삼성중공업,PC_EGCS_SCR,1차선,4,해당없음,406492,243895,11381776,4877900,314928,524924,870851,437437,1189660,4881012,1749754,1312315,274,395,5101240,2550618,130153706,18407816,66827028,28134263,16784599,2025-07-09 9:57
12597,2018년 11월,지연,삼성중공업,1800TEU_SCR,시리즈,5,17,406492,243895,8129840,3658425,183708,524924,953528,437437,962225,4001905,1749754,1640394,335,357,5678134,2839066,109193916,13887862,52721815,25712761,16871478,2025-07-09 9:57
24403,2021년 11월,정상,현대미포,PC_EGCS_SCR,1차선,4,해당없음,448368,269021,12554304,5380420,322548,537605,891888,448004,1218560,5053064,1792022,1344016,371,495,5224464,2612231,142560062,20134769,65453180,39727756,17244357,2025-07-09 9:57
31590,2022년 9월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,465855,279513,13043940,5590260,330612,551046,1000977,459205,1175552,4959000,1836823,1377617,407,527,5960676,2980337,161835857,20976040,76586356,45983456,18290005,2025-07-09 9:57
34043,2023년 4월,지연,현대미포,CON_RO,1차선,5,23,483558,290135,45938010,20309450,955581,579150,960810,482625,4536675,18604230,1930501,1809845,409,500,5628185,2814092,509277035,69225626,238345735,166382146,35323528,2025-07-09 9:57
30427,2022년 5월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,465855,279513,11180520,4472208,275510,551046,1000977,459205,1028608,4297800,1836823,1377617,584,687,5960676,2980337,147727632,17939466,61380900,50925405,17481861,2025-07-09 9:57
36920,2024년 4월,지연,현대미포,1800TEU_EGCS,1차선,5,11,500000,300000,20000000,9000000,420000,600000,1089900,500000,2000000,8250000,2000000,1875000,436,482,6490200,3245100,233687003,31609900,105200000,73016803,19860300,2025-07-09 9:57
7124,2016년 7월,정상,삼성중공업,2500TEU_EGCS,시리즈,4,해당없음,380568,228340,10655904,4566800,305988,510035,1122083,425029,1155864,4742256,1700126,1275094,190,282,6074103,3037050,116789248,17585839,62564740,18654176,17984493,2025-07-09 9:57
24779,2021년 12월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,448368,269021,7173888,3228252,188153,537605,1182734,448004,788480,3279116,1792022,1344016,359,451,6402414,3201206,101381178,12758636,46522536,25292752,16807254,2025-07-09 9:57
33285,2023년 2월,지연,현대미포,2500TEU_DF,2차_1차선,4,18,483558,290135,5802696,2321080,144785,579150,1274131,482625,617760,2548128,1930501,1809845,361,483,6897162,3448581,85851079,10604467,34970912,23023723,17251977,2025-07-09 9:57
15577,2018년 8월,지연,삼성중공업,PC_SCR,시리즈,5,12,406492,243895,8129840,3658425,183708,524924,870851,437437,874750,3608275,1749754,1640394,351,427,5101240,2550618,104630209,13805185,49429240,25870753,15525031,2025-07-09 9:57
2345,2015년 5월,지연,삼성중공업,2500TEU_DF,2차_1차선,4,15,369125,221474,4429500,1771792,126605,506489,1114283,422074,540128,2177348,1688307,1582788,288,373,6031879,3015938,68881270,8370743,30941280,14532859,15036388,2025-07-09 9:57
25367,2021년 2월,정상,삼성중공업,CON_RO,1차선,4,해당없음,448368,269021,32282496,15065176,860128,537605,891888,448004,3297280,13600268,1792022,1344016,292,371,5224464,2612231,365565489,50085297,203594384,84015527,27870281,2025-07-09 9:57
15395,2018년 8월,정상,삼성중공업,CON_RO,1차선,4,해당없음,406492,243895,29267424,13658120,839808,524924,870851,437437,3219080,13330936,1749754,1312315,351,427,5101240,2550618,354107900,45598564,184579184,96666209,27263943,2025-07-09 9:57
30773,2022년 6월,정상,삼성중공업,1800TEU_SCR,시리즈,4,해당없음,465855,279513,9317100,4472208,247959,551046,1000977,459205,955136,3857000,1836823,1377617,550,719,5960676,2980337,137278188,16048495,57355924,46906180,16967589,2025-07-09 9:57
17575,2019년 3월,정상,삼성중공업,2500TEU_EGCS,1차선,4,해당없음,423972,254383,11871216,6105192,346294,532798,1172160,443999,1349608,5487016,1776001,1332000,343,366,6345180,3172588,155233101,20471659,78824544,36474505,19462393,2025-07-09 9:57
1514,2015년 2월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,369125,221474,7382500,2657688,202568,506489,1114283,422074,742676,3139432,1688307,1266230,247,320,6031879,3015938,83778292,12285602,39088576,16519652,15884462,2025-07-09 9:57
1119,2015년 1월,지연,현대미포,CON_RO,1차선,5,18,369125,221474,35066875,15503180,835593,506489,840269,422074,3966565,16330110,1688307,1582788,188,298,4922102,2461048,339514178,53174480,181938095,73450683,30950920,2025-07-09 9:57
29619,2022년 3월,지연,현대미포,1800TEU_EGCS,1차선,5,1,465855,279513,18634200,8385390,385714,551046,1000977,459205,1836800,7576250,1836823,1722021,559,681,5960676,2980337,235024968,29416532,98015680,85679849,21912907,2025-07-09 9:57
31749,2022년 9월,정상,현대미포,1800TEU_SCR,시리즈,4,해당없음,465855,279513,7453680,3354156,192857,551046,1000977,459205,808192,3361100,1836823,1377617,407,527,5960676,2980337,103548834,13011921,42001396,32210772,16324745,2025-07-09 9:57
29156,2022년 1월,지연,현대미포,LPG,시리즈,5,7,465855,279513,9317100,4192695,192857,551046,1000977,459205,918400,3857000,1836823,1722021,419,522,5960676,2980337,115680332,15713880,49007840,33683355,17275257,2025-07-09 9:57
4752,2016년 12월,정상,삼성중공업,LPG,1차선,4,해당없음,380568,228340,7611360,3653440,229491,510035,926483,425029,951888,3824400,1700126,1275094,261,328,5517090,2758543,99412249,13355838,48499100,21530170,16027141,2025-07-09 9:57
267,2015년 10월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,369125,221474,16241500,7973064,506420,506489,840269,422074,1890448,7899216,1688307,1266230,181,291,4922102,2461048,183206877,26489816,104514688,32075022,20127351,2025-07-09 9:57
36097,2024년 1월,지연,삼성중공업,1800TEU_SCR,시리즈,5,15,500000,300000,10000000,4500000,210000,600000,1089900,500000,1000000,4275000,2000000,1875000,420,465,6490200,3245100,132034964,16899900,60800000,35449764,15885300,2025-07-09 9:57
14669,2018년 6월,정상,삼성중공업,2500TEU_DF,2차_1차선,3,해당없음,406492,243895,3658428,1463370,131220,524924,1154837,437437,419880,1731972,1749754,1312315,348,423,6251408,3125702,60255363,7370216,25560120,12733996,14591031,2025-07-09 9:57
362,2015년 11월,지연,현대미포,2500TEU_SCR,1차선,5,7,369125,221474,12919375,5536850,303852,506489,1114283,422074,1434715,5823140,1688307,1582788,164,270,6031879,3015938,128012578,20802923,65444555,22188333,19576767,2025-07-09 9:57
13610,2018년 2월,정상,현대미포,LPG,시리즈,4,해당없음,406492,243895,6503872,2926740,183708,524924,953528,437437,769780,3149040,1749754,1312315,273,391,5678134,2839066,80762178,11530209,35023152,18710728,15498089,2025-07-09 9:57
2634,2015년 5월,정상,삼성중공업,PC_SCR,시리즈,4,해당없음,369125,221474,5906000,2657688,177247,506489,840269,422074,675160,2886252,1688307,1266230,288,373,4922102,2461048,77813521,10509767,35900816,17503839,13899099,2025-07-09 9:57
16611,2019년 11월,지연,현대미포,PC_SCR,시리즈,5,22,423972,254383,8479440,3815745,186466,532798,883914,443999,976690,3862220,1776001,1665000,173,359,5177759,2588878,92157475,14342362,44601580,17166985,16046548,2025-07-09 9:57
20848,2020년 12월,지연,삼성중공업,PC_SCR,시리즈,5,18,443051,265831,8861020,3987465,187215,534930,887450,445775,891500,3744160,1783106,1671661,233,296,5198471,2599234,102363095,14903855,53745280,17825828,15888132,2025-07-09 9:57
461,2015년 11월,지연,현대미포,CON_RO,1차선,5,24,369125,221474,35066875,15503180,835593,506489,840269,422074,3966565,16266815,1688307,1582788,164,270,4922102,2461048,332774456,53174480,181938095,66774256,30887625,2025-07-09 9:57
17048,2019년 1월,정상,삼성중공업,CON_RO,1차선,4,해당없음,423972,254383,32221872,14245448,879054,532798,883914,443999,3338504,13744176,1776001,1332000,286,324,5177759,2588878,347065036,49207085,193432176,76468457,27957318,2025-07-09 9:57
27219,2021년 8월,지연,현대미포,2500TEU_EGCS,1차선,5,17,448368,269021,17934720,8070630,376306,537605,1182734,448004,1702400,6988280,1792022,1680020,330,426,6402414,3201206,189931767,28549999,91061785,48553641,21766342,2025-07-09 9:57
34998,2023년 7월,지연,삼성중공업,CON_RO,1차선,5,21,483558,290135,45938010,20309450,955581,579150,960810,482625,4536675,18821400,1930501,1809845,425,478,5628185,2814092,543373612,69225626,278383895,160223393,35540698,2025-07-09 9:57
20352,2020년 11월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,443051,265831,7088816,3189972,187215,534930,1176849,445775,784520,3262768,1783106,1337329,219,260,6370561,3185279,89676196,12623557,45867188,14461888,16723563,2025-07-09 9:57
25862,2021년 3월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,448368,269021,19728192,8608672,510701,537605,891888,448004,2007040,8224668,1792022,1344016,312,392,5224464,2612231,229149371,30725062,124825312,52394556,21204441,2025-07-09 9:57
35057,2023년 7월,지연,삼성중공업,2500TEU_SCR,시리즈,5,16,483558,290135,9671160,4352025,202699,579150,1274131,482625,1061775,4271010,1930501,1809845,425,478,6897162,3448581,131223532,16561790,58800560,36442308,19418874,2025-07-09 9:57
10315,2017년 5월,정상,삼성중공업,2500TEU_SCR,1차선,4,해당없음,394269,236561,11039532,4731220,309048,515136,1133304,429280,1167424,4789872,1717128,1287845,239,305,6134845,3067421,124998496,18157520,64817456,23858985,18164535,2025-07-09 9:57
36932,2024년 4월,정상,삼성중공업,LPG,1차선,4,해당없음,500000,300000,12000000,4800000,300000,600000,1089900,500000,1120000,4680000,2000000,1500000,436,482,6490200,3245100,145978730,19289900,65880000,41773530,17035300,2025-07-09 9:57
2347,2015년 5월,지연,삼성중공업,2500TEU_DF,2차_1차선,4,6,369125,221474,4429500,1771792,126605,506489,1114283,422074,540128,2177348,1688307,1582788,288,373,6031879,3015938,68881270,8370743,30941280,14532859,15036388,2025-07-09 9:57
10960,2017년 6월,지연,삼성중공업,PC_SCR,시리즈,5,18,394269,236561,7885380,3548415,180278,515136,854613,429280,858400,3669660,1717128,1609807,230,284,5006123,2503059,94612993,13413102,47942840,17892874,15364177,2025-07-09 9:57
32292,2023년 11월,정상,삼성중공업,PC_EGCS_SCR,1차선,4,해당없음,483558,290135,11605392,5802700,318527,579150,960810,482625,1235520,4980432,1930501,1447876,413,487,5628185,2814092,156733927,19749204,77407836,41540281,18036606,2025-07-09 9:57
5372,2016년 2월,지연,삼성중공업,2500TEU_DF,1차_1차선,5,14,380568,228340,17125560,7991900,407984,510035,1122083,425029,1869780,7648800,1700126,1593868,106,193,6074103,3037050,171780315,27582591,98946680,23327317,21923727,2025-07-09 9:57
17599,2019년 3월,정상,삼성중공업,2500TEU_DF,1차_1차선,4,해당없음,423972,254383,15262992,6105192,399570,532798,1172160,443999,1562704,6339368,1776001,1332000,343,366,6345180,3172588,171948291,23916711,86150752,41352987,20527841,2025-07-09 9:57
37958,2024년 7월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,500000,300000,14000000,6000000,360000,600000,1089900,500000,1360000,5520000,2000000,1500000,422,506,6490200,3245100,173112943,22549900,82200000,48247743,18115300,2025-07-09 9:57
5866,2016년 3월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,380568,228340,7611360,3425100,178493,510035,1122083,425029,934890,3951880,1700126,1275094,126,239,6074103,3037050,93308595,13272100,49359175,13704177,16973143,2025-07-09 9:57
4637,2016년 11월,지연,삼성중공업,PC_SCR,시리즈,5,17,380568,228340,7611360,3425100,178493,510035,846151,425029,849900,3505700,1700126,1593868,215,288,4956557,2478276,90893832,12996168,46276600,16536637,15084427,2025-07-09 9:57
8046,2017년 10월,지연,현대미포,1800TEU_SCR,1차선,5,15,394269,236561,13799415,5914025,309048,515136,935748,429280,1373440,5794200,1717128,1609807,262,325,5572261,2786129,142412799,21902652,69903260,31753922,18852965,2025-07-09 9:57
26919,2021년 7월,정상,삼성중공업,2500TEU_DF,1차_1차선,4,해당없음,448368,269021,17934720,7532588,456943,537605,1182734,448004,1720320,7042036,1792022,1344016,341,456,6402414,3201206,204312026,28092594,101725456,52991962,21502014,2025-07-09 9:57
26604,2021년 6월,정상,삼성중공업,2500TEU_DF,1차_1차선,4,해당없음,448368,269021,16141248,7532588,430064,537605,1182734,448004,1648640,6880768,1792022,1344016,331,449,6402414,3201206,198163349,26272243,100756984,49865056,21269066,2025-07-09 9:57
9173,2017년 1월,지연,삼성중공업,LPG,시리즈,5,5,394269,236561,7885380,3548415,180278,515136,935748,429280,944240,3734040,1717128,1609807,263,331,5572261,2786129,98181528,13494237,47942840,20380846,16363605,2025-07-09 9:57
6827,2016년 6월,지연,현대미포,2500TEU_EGCS,시리즈,5,8,380568,228340,13319880,5708500,305988,510035,1122083,425029,1529820,6182780,1700126,1593868,187,307,6074103,3037050,141044160,21391515,74438000,25096898,20117747,2025-07-09 9:57
27987,2022년 10월,정상,삼성중공업,CON_RO,1차선,4,해당없음,465855,279513,35404980,15652728,909183,551046,914186,459205,3453184,14215800,1836823,1377617,391,547,5355076,2677537,433687471,53891328,212541124,138338982,28916037,2025-07-09 9:57
30278,2022년 5월,정상,삼성중공업,1800TEU_SCR,1차선,4,해당없음,465855,279513,11180520,5590260,303061,551046,1000977,459205,1175552,4793700,1836823,1377617,584,687,5960676,2980337,168306225,19085069,74573868,56522583,18124705,2025-07-09 9:57
24196,2021년 10월,정상,삼성중공업,CON_RO,시리즈,4,해당없음,448368,269021,19728192,8608672,510701,537605,891888,448004,2007040,8224668,1792022,1344016,402,511,5224464,2612231,246500921,30725062,124825312,69746106,21204441,2025-07-09 9:57
25785,2021년 3월,정상,삼성중공업,2500TEU_DF,시리즈,5,해당없음,448368,269021,8967360,4035315,188153,537605,1182734,448004,985600,4031700,1792022,1344016,312,392,6402414,3201206,114850031,15359171,55731990,26001912,17756958,2025-07-09 9:57
28831,2022년 12월,지연,현대미포,CON_RO,시리즈,5,4,465855,279513,25622025,12578085,551020,551046,914186,459205,2571520,10744500,1836823,1722021,343,481,5355076,2677537,286947707,40675567,142364980,78999683,24907477,2025-07-09 9:57
31141,2022년 7월,지연,삼성중공업,CON_RO,시리즈,5,21,465855,279513,25622025,11180520,523469,551046,914186,459205,2571520,10675625,1836823,1722021,450,625,5355076,2677537,329144218,39250451,162117120,102938045,24838602,2025-07-09 9:57
24616,2021년 12월,지연,삼성중공업,2500TEU_DF,1차_1차선,5,15,448368,269021,20176560,9415735,430064,537605,1182734,448004,2060800,8600960,1792022,1680020,359,451,6402414,3201206,248679750,32190702,125946230,66805396,23737422,2025-07-09 9:57
6516,2016년 5월,정상,삼성중공업,2500TEU_SCR,시리즈,4,해당없음,380568,228340,7611360,2740080,203992,510035,1122083,425029,815904,3263488,1700126,1275094,169,294,6074103,3037050,83355498,12612579,40309360,14267794,16165765,2025-07-09 9:57
24990,2021년 1월,지연,현대미포,2500TEU_DF,2차_1차선,4,1,448368,269021,5380416,2152168,134395,537605,1182734,448004,573440,2419020,1792022,1680020,261,328,6402414,3201206,71912029,9835322,32457312,13551273,16068122,2025-07-09 9:57
31282,2022년 8월,지연,현대미포,1800TEU_SCR,1차선,5,11,465855,279513,13975650,6987825,303061,551046,1000977,459205,1469440,5992125,1836823,1722021,479,575,5960676,2980337,183637176,23277764,80266645,60131345,19961422,2025-07-09 9:57
19760,2019년 9월,정상,삼성중공업,1800TEU_EGCS,시리즈,4,해당없음,423972,254383,10175328,4070128,266380,532798,967831,443999,994448,4048672,1776001,1332000,288,358,5763307,2881652,112199030,16456464,54946544,23999942,16796080,2025-07-09 9:57
7950,2017년 10월,지연,현대미포,2500TEU_EGCS,1차선,5,22,394269,236561,15770760,7096830,360556,515136,1133304,429280,1630960,6824280,1717128,1609807,262,325,6134845,3067421,166376898,25305866,82953440,37133151,20984441,2025-07-09 9:57
25984,2021년 4월,지연,삼성중공업,1800TEU_EGCS,1차선,5,1,448368,269021,17934720,8070630,376306,537605,976562,448004,1792000,7391450,1792022,1680020,303,388,5815293,2907645,204854311,28343827,109042800,46089254,21378430,2025-07-09 9:57
8846,2017년 12월,지연,현대미포,CON_RO,시리즈,5,14,394269,236561,21684795,10645245,515080,515136,854613,429280,2489360,10172040,1717128,1609807,281,365,5006123,2503059,237701071,34644149,120487520,59071885,23497517,2025-07-09 9:57
